species,alive,dead,alv_prop,ded_prop,total_prop,site,uid,date,factor,loc_count,geometry,lon_gda94,lat_gda94,count,avg_alive,avg_dead,avg_total,cor_av_liv,cor_av_ded,cor_av_tot,co_ef_nme,leaves,leaves_r2,twigs,bark,bark_r2,wood,wood_r2,branches,branches_r2,stems,stems_r2,agb,agb_r2,root,root_r2,tot_bm,total_alv_ba,total_ded_ba,total_ba,c_leaves,c_twigs,c_bark,c_wood,c_branches,c_stems,c_agb,c_roots
Calotropis procera,3.0,0.0,75.0,,75.0,vrd32,80,20120801,0.1,7.0,POINT (131.2389273242553 -16.20861252510795),131.23892732425526,-16.208612525107945,7.0,0.5714285714285714,0.0,0.5714285714285714,0.05714285714285714,0.0,0.05714285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.04285714285714286,,0.04285714285714286,3.9857142857142858,4.1571428571428575,16.242857142857144,52.84285714285714,40.07142857142857,69.08571428571429,113.14285714285714,23.228571428571428
Bauhinia cunninghamii,3.0,0.0,100.0,,100.0,vrd33,81,20120801,0.1,7.0,POINT (131.1609540906896 -16.16051509785714),131.16095409068964,-16.16051509785714,7.0,0.42857142857142855,0.0,0.42857142857142855,0.04285714285714286,0.0,0.04285714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.04285714285714286,,0.04285714285714286,3.9857142857142858,4.1571428571428575,16.242857142857144,52.84285714285714,40.07142857142857,69.08571428571429,113.14285714285714,23.228571428571428
Eucalyptus microtheca,202.0,45.0,98.05825242718447,100.0,98.40637450199203,vrd37,85,20120802,0.25,7.0,POINT (131.1414392616969 -16.17483383207252),131.14143926169695,-16.174833832072515,7.0,29.428571428571427,6.428571428571429,35.857142857142854,7.357142857142857,1.6071428571428572,8.964285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,7.214285714285714,1.6071428571428572,8.821428571428571,820.3928571428571,855.6785714285714,3343.3214285714284,10876.821428571428,8248.035714285714,14220.142857142857,23288.571428571428,4781.214285714285
Exocarpos parvifolia,4.0,0.0,1.9417475728155338,0.0,1.593625498007968,vrd37,85,20120802,0.25,7.0,POINT (131.1414392616969 -16.17483383207252),131.14143926169695,-16.174833832072515,7.0,29.428571428571427,6.428571428571429,35.857142857142854,7.357142857142857,1.6071428571428572,8.964285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.14285714285714282,0.0,0.14285714285714282,13.285714285714283,13.857142857142854,54.14285714285713,176.1428571428571,133.57142857142853,230.28571428571422,377.14285714285705,77.4285714285714
Acacia sp.,23.0,3.0,20.0,60.0,21.666666666666668,legu01,97,20121005,0.1,7.0,POINT (129.255269100413 -15.38266189591625),129.25526910041296,-15.382661895916248,7.0,16.428571428571427,0.7142857142857143,17.142857142857142,1.6428571428571428,0.07142857142857144,1.7142857142857144,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.3285714285714285,0.042857142857142864,0.37142857142857144,34.542857142857144,36.02857142857143,140.77142857142857,457.9714285714286,347.2857142857143,598.7428571428571,980.5714285714286,201.31428571428572
Corymbia polycarpa,21.0,2.0,18.26086956521739,40.0,19.166666666666668,legu01,97,20121005,0.1,7.0,POINT (129.255269100413 -15.38266189591625),129.25526910041296,-15.382661895916248,7.0,16.428571428571427,0.7142857142857143,17.142857142857142,1.6428571428571428,0.07142857142857144,1.7142857142857144,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.3,0.028571428571428577,0.3285714285714286,30.55714285714286,31.871428571428577,124.52857142857145,405.1285714285715,307.2142857142858,529.657142857143,867.4285714285716,178.08571428571432
Melaleuca nervoa,13.0,0.0,11.304347826086957,0.0,10.833333333333334,legu01,97,20121005,0.1,7.0,POINT (129.255269100413 -15.38266189591625),129.25526910041296,-15.382661895916248,7.0,16.428571428571427,0.7142857142857143,17.142857142857142,1.6428571428571428,0.07142857142857144,1.7142857142857144,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.18571428571428572,0.0,0.18571428571428572,17.271428571428572,18.014285714285716,70.38571428571429,228.9857142857143,173.64285714285714,299.37142857142857,490.2857142857143,100.65714285714286
Melaleuca viridiflora,58.0,0.0,50.43478260869565,0.0,48.333333333333336,legu01,97,20121005,0.1,7.0,POINT (129.255269100413 -15.38266189591625),129.25526910041296,-15.382661895916248,7.0,16.428571428571427,0.7142857142857143,17.142857142857142,1.6428571428571428,0.07142857142857144,1.7142857142857144,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.8285714285714285,0.0,0.8285714285714286,77.05714285714286,80.37142857142858,314.02857142857147,1021.6285714285715,774.7142857142858,1335.6571428571428,2187.4285714285716,449.0857142857143
Corymbia ferruginea,10.0,0.0,5.952380952380952,0.0,5.813953488372093,legu04,100,20121007,0.1,7.0,POINT (129.2575227692612 -15.3966997204538),129.25752276926121,-15.396699720453805,7.0,24.0,0.5714285714285714,24.571428571428573,2.4000000000000004,0.05714285714285714,2.4571428571428573,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.14285714285714288,0.0,0.14285714285714288,13.285714285714288,13.85714285714286,54.14285714285715,176.14285714285717,133.57142857142858,230.2857142857143,377.14285714285717,77.42857142857144
E. chlorostachys,27.0,0.0,16.071428571428573,0.0,15.69767441860465,legu04,100,20121007,0.1,7.0,POINT (129.2575227692612 -15.3966997204538),129.25752276926121,-15.396699720453805,7.0,24.0,0.5714285714285714,24.571428571428573,2.4000000000000004,0.05714285714285714,2.4571428571428573,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.38571428571428584,0.0,0.3857142857142857,59.39999999999999,61.71428571428571,154.67142857142855,402.68571428571425,313.97142857142853,557.3571428571428,930.7285714285713,209.05714285714285
E. tetrodonta,92.0,4.0,54.761904761904766,100.0,55.81395348837209,legu04,100,20121007,0.1,7.0,POINT (129.2575227692612 -15.3966997204538),129.25752276926121,-15.396699720453805,7.0,24.0,0.5714285714285714,24.571428571428573,2.4000000000000004,0.05714285714285714,2.4571428571428573,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,1.3142857142857145,0.05714285714285714,1.3714285714285714,167.31428571428572,174.17142857142858,467.65714285714284,2963.657142857143,1095.7714285714285,3431.3142857142857,4666.971428571429,743.3142857142857
Eucalyptus tectifica,14.0,0.0,8.333333333333332,0.0,8.13953488372093,legu04,100,20121007,0.1,7.0,POINT (129.2575227692612 -15.3966997204538),129.25752276926121,-15.396699720453805,7.0,24.0,0.5714285714285714,24.571428571428573,2.4000000000000004,0.05714285714285714,2.4571428571428573,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.2,0.0,0.20000000000000004,18.600000000000005,19.400000000000002,75.80000000000001,246.60000000000005,187.00000000000003,322.4000000000001,528.0000000000001,108.40000000000002
Grevillea decurrens,8.0,0.0,4.761904761904762,0.0,4.651162790697675,legu04,100,20121007,0.1,7.0,POINT (129.2575227692612 -15.3966997204538),129.25752276926121,-15.396699720453805,7.0,24.0,0.5714285714285714,24.571428571428573,2.4000000000000004,0.05714285714285714,2.4571428571428573,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.11428571428571431,0.0,0.11428571428571431,10.628571428571432,11.085714285714287,43.314285714285724,140.91428571428574,106.85714285714288,184.22857142857146,301.7142857142858,61.94285714285716
Terminalia canescens,14.0,0.0,8.333333333333332,0.0,8.13953488372093,legu04,100,20121007,0.1,7.0,POINT (129.2575227692612 -15.3966997204538),129.25752276926121,-15.396699720453805,7.0,24.0,0.5714285714285714,24.571428571428573,2.4000000000000004,0.05714285714285714,2.4571428571428573,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.2,0.0,0.20000000000000004,18.600000000000005,19.400000000000002,75.80000000000001,246.60000000000005,187.00000000000003,322.4000000000001,528.0000000000001,108.40000000000002
Terminalia carpentariae,3.0,0.0,1.7857142857142856,0.0,1.744186046511628,legu04,100,20121007,0.1,7.0,POINT (129.2575227692612 -15.3966997204538),129.25752276926121,-15.396699720453805,7.0,24.0,0.5714285714285714,24.571428571428573,2.4000000000000004,0.05714285714285714,2.4571428571428573,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.042857142857142864,0.0,0.04285714285714286,3.9857142857142858,4.1571428571428575,16.242857142857144,52.84285714285714,40.07142857142857,69.08571428571429,113.14285714285714,23.228571428571428
Acacia sp.,175.0,10.0,73.83966244725738,62.5,73.12252964426878,legu05,101,20121007,0.1,7.0,POINT (129.2408384363864 -15.38571570105419),129.24083843638635,-15.385715701054187,7.0,33.857142857142854,2.2857142857142856,36.142857142857146,3.3857142857142857,0.22857142857142856,3.6142857142857148,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,2.5,0.14285714285714285,2.6428571428571432,245.78571428571433,256.3571428571429,1001.6428571428573,3258.642857142858,2471.071428571429,4260.285714285715,6977.142857142858,1432.4285714285716
E. miniata,41.0,4.0,17.29957805907173,25.0,17.786561264822133,legu05,101,20121007,0.1,7.0,POINT (129.2408384363864 -15.38571570105419),129.24083843638635,-15.385715701054187,7.0,33.857142857142854,2.2857142857142856,36.142857142857146,3.3857142857142857,0.22857142857142856,3.6142857142857148,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.5857142857142857,0.05714285714285714,0.6428571428571429,32.142857142857146,33.42857142857143,140.14285714285717,1175.7857142857144,241.07142857142858,1315.9285714285716,1589.1428571428573,348.42857142857144
E. tetrodonta,17.0,2.0,7.172995780590717,12.5,7.5098814229249005,legu05,101,20121007,0.1,7.0,POINT (129.2408384363864 -15.38571570105419),129.24083843638635,-15.385715701054187,7.0,33.857142857142854,2.2857142857142856,36.142857142857146,3.3857142857142857,0.22857142857142856,3.6142857142857148,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.24285714285714285,0.02857142857142857,0.2714285714285714,33.114285714285714,34.47142857142857,92.55714285714285,586.5571428571428,216.87142857142857,679.1142857142856,923.6714285714285,147.1142857142857
Petalostigma pubescens,1.0,0.0,0.42194092827004215,0.0,0.3952569169960474,legu05,101,20121007,0.1,7.0,POINT (129.2408384363864 -15.38571570105419),129.24083843638635,-15.385715701054187,7.0,33.857142857142854,2.2857142857142856,36.142857142857146,3.3857142857142857,0.22857142857142856,3.6142857142857148,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.014285714285714284,0.0,0.014285714285714289,1.328571428571429,1.385714285714286,5.4142857142857155,17.614285714285717,13.35714285714286,23.028571428571432,37.71428571428572,7.742857142857145
Terminalia carpentariae,3.0,0.0,1.2658227848101267,0.0,1.185770750988142,legu05,101,20121007,0.1,7.0,POINT (129.2408384363864 -15.38571570105419),129.24083843638635,-15.385715701054187,7.0,33.857142857142854,2.2857142857142856,36.142857142857146,3.3857142857142857,0.22857142857142856,3.6142857142857148,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.04285714285714286,0.0,0.04285714285714286,3.9857142857142858,4.1571428571428575,16.242857142857144,52.84285714285714,40.07142857142857,69.08571428571429,113.14285714285714,23.228571428571428
Acacia holosericea,43.0,0.0,26.060606060606062,0.0,25.748502994011975,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,1.5357142857142858,0.0,1.5357142857142858,142.82142857142858,148.96428571428572,582.0357142857143,1893.5357142857144,1435.8928571428573,2475.571428571429,4054.2857142857147,832.3571428571429
Alstonia species,1.0,0.0,0.6060606060606061,0.0,0.5988023952095809,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.03571428571428572,0.0,0.03571428571428572,3.321428571428572,3.464285714285715,13.535714285714288,44.03571428571429,33.392857142857146,57.57142857142858,94.28571428571429,19.35714285714286
Corymbia bella,64.0,2.0,38.78787878787879,100.0,39.52095808383233,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,2.285714285714286,0.07142857142857142,2.3571428571428568,219.21428571428567,228.6428571428571,893.3571428571427,2906.357142857142,2203.928571428571,3799.7142857142853,6222.857142857142,1277.5714285714284
Corymbia polycarpa,21.0,0.0,12.727272727272727,0.0,12.574850299401197,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.75,0.0,0.75,69.75,72.75,284.25,924.75,701.25,1209.0,1980.0,406.5
Ficus scobina,7.0,0.0,4.242424242424243,0.0,4.191616766467066,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.25000000000000006,0.0,0.25,23.25,24.25,94.75,308.25,233.75,403.0,660.0,135.5
Lysiphyllum cunninghamii,3.0,0.0,1.8181818181818181,0.0,1.7964071856287425,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.10714285714285715,0.0,0.10714285714285714,9.964285714285714,10.392857142857142,40.607142857142854,132.10714285714286,100.17857142857142,172.7142857142857,282.85714285714283,58.07142857142857
P. careya,17.0,0.0,10.303030303030303,0.0,10.179640718562874,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.6071428571428572,0.0,0.6071428571428572,56.46428571428572,58.892857142857146,230.1071428571429,748.6071428571429,567.6785714285714,978.7142857142858,1602.8571428571431,329.0714285714286
Strychnos lucida,1.0,0.0,0.6060606060606061,0.0,0.5988023952095809,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.03571428571428572,0.0,0.03571428571428572,3.321428571428572,3.464285714285715,13.535714285714288,44.03571428571429,33.392857142857146,57.57142857142858,94.28571428571429,19.35714285714286
Terminalia grandiflora,8.0,0.0,4.848484848484849,0.0,4.790419161676647,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.28571428571428575,0.0,0.28571428571428575,26.571428571428577,27.71428571428572,108.2857142857143,352.28571428571433,267.14285714285717,460.5714285714286,754.2857142857143,154.8571428571429
Acacia sp.,17.0,4.0,8.629441624365482,33.33333333333333,10.047846889952153,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.6071428571428571,0.14285714285714282,0.75,69.75,72.75,284.25,924.75,701.25,1209.0,1980.0,406.5
Buchanania obovata,11.0,0.0,5.583756345177665,0.0,5.263157894736842,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.39285714285714285,0.0,0.39285714285714285,36.535714285714285,38.107142857142854,148.89285714285714,484.3928571428571,367.32142857142856,633.2857142857142,1037.142857142857,212.92857142857142
E. miniata,92.0,8.0,46.7005076142132,66.66666666666666,47.84688995215311,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,3.285714285714286,0.28571428571428564,3.5714285714285716,178.57142857142858,185.71428571428572,778.5714285714287,6532.142857142858,1339.2857142857144,7310.714285714286,8828.57142857143,1935.7142857142858
E. tetrodonta,26.0,0.0,13.19796954314721,0.0,12.440191387559809,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.9285714285714286,0.0,0.9285714285714286,113.28571428571429,117.92857142857143,316.64285714285717,2006.642857142857,741.9285714285714,2323.285714285714,3159.9285714285716,503.2857142857143
Grevillea agrifolia,1.0,0.0,0.5076142131979695,0.0,0.4784688995215311,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.03571428571428571,0.0,0.03571428571428572,3.321428571428572,3.464285714285715,13.535714285714288,44.03571428571429,33.392857142857146,57.57142857142858,94.28571428571429,19.35714285714286
Owinea sp.,1.0,0.0,0.5076142131979695,0.0,0.4784688995215311,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.03571428571428571,0.0,0.03571428571428572,3.321428571428572,3.464285714285715,13.535714285714288,44.03571428571429,33.392857142857146,57.57142857142858,94.28571428571429,19.35714285714286
P. careya,17.0,0.0,8.629441624365482,0.0,8.133971291866029,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.6071428571428571,0.0,0.6071428571428572,56.46428571428572,58.892857142857146,230.1071428571429,748.6071428571429,567.6785714285714,978.7142857142858,1602.8571428571431,329.0714285714286
P. pubescens,3.0,0.0,1.5228426395939088,0.0,1.4354066985645932,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.10714285714285715,0.0,0.10714285714285714,9.964285714285714,10.392857142857142,40.607142857142854,132.10714285714286,100.17857142857142,172.7142857142857,282.85714285714283,58.07142857142857
Persoonia falcata,2.0,0.0,1.015228426395939,0.0,0.9569377990430622,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.07142857142857142,0.0,0.07142857142857144,6.642857142857144,6.92857142857143,27.071428571428577,88.07142857142858,66.78571428571429,115.14285714285715,188.57142857142858,38.71428571428572
Petalostigma pubescens,16.0,0.0,8.121827411167512,0.0,7.655502392344498,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.5714285714285714,0.0,0.5714285714285715,53.14285714285715,55.42857142857144,216.5714285714286,704.5714285714287,534.2857142857143,921.1428571428572,1508.5714285714287,309.7142857142858
Terminalia carpentariae,11.0,0.0,5.583756345177665,0.0,5.263157894736842,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.39285714285714285,0.0,0.39285714285714285,36.535714285714285,38.107142857142854,148.89285714285714,484.3928571428571,367.32142857142856,633.2857142857142,1037.142857142857,212.92857142857142
Buchanania obovata,16.0,0.0,7.5829383886255926,0.0,6.694560669456067,legu08,104,20121008,0.1,7.0,POINT (129.1704052370461 -15.43840763238658),129.1704052370461,-15.438407632386578,7.0,30.142857142857142,4.0,34.142857142857146,3.0142857142857142,0.4,3.4142857142857146,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.22857142857142856,0.0,0.22857142857142856,21.257142857142856,22.17142857142857,86.62857142857142,281.8285714285714,213.7142857142857,368.45714285714286,603.4285714285714,123.88571428571429
E. miniata,104.0,22.0,49.28909952606635,78.57142857142857,52.719665271966534,legu08,104,20121008,0.1,7.0,POINT (129.1704052370461 -15.43840763238658),129.1704052370461,-15.438407632386578,7.0,30.142857142857142,4.0,34.142857142857146,3.0142857142857142,0.4,3.4142857142857146,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,1.4857142857142858,0.3142857142857143,1.8000000000000003,90.00000000000001,93.60000000000001,392.40000000000003,3292.2000000000003,675.0000000000001,3684.6000000000004,4449.6,975.6000000000001
E. tetrodonta,78.0,6.0,36.96682464454976,21.428571428571427,35.146443514644346,legu08,104,20121008,0.1,7.0,POINT (129.1704052370461 -15.43840763238658),129.1704052370461,-15.438407632386578,7.0,30.142857142857142,4.0,34.142857142857146,3.0142857142857142,0.4,3.4142857142857146,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,1.114285714285714,0.08571428571428572,1.2,146.4,152.4,409.2,2593.2,958.8,3002.4,4083.6,650.4
Grevillea agrifolia,4.0,0.0,1.8957345971563981,0.0,1.6736401673640167,legu08,104,20121008,0.1,7.0,POINT (129.1704052370461 -15.43840763238658),129.1704052370461,-15.438407632386578,7.0,30.142857142857142,4.0,34.142857142857146,3.0142857142857142,0.4,3.4142857142857146,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.05714285714285714,0.0,0.05714285714285714,5.314285714285714,5.542857142857143,21.657142857142855,70.45714285714286,53.42857142857142,92.11428571428571,150.85714285714286,30.97142857142857
P. careya,3.0,0.0,1.4218009478672986,0.0,1.2552301255230125,legu08,104,20121008,0.1,7.0,POINT (129.1704052370461 -15.43840763238658),129.1704052370461,-15.438407632386578,7.0,30.142857142857142,4.0,34.142857142857146,3.0142857142857142,0.4,3.4142857142857146,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.04285714285714286,0.0,0.04285714285714286,3.9857142857142858,4.1571428571428575,16.242857142857144,52.84285714285714,40.07142857142857,69.08571428571429,113.14285714285714,23.228571428571428
Terminalia carpentariae,6.0,0.0,2.843601895734597,0.0,2.510460251046025,legu08,104,20121008,0.1,7.0,POINT (129.1704052370461 -15.43840763238658),129.1704052370461,-15.438407632386578,7.0,30.142857142857142,4.0,34.142857142857146,3.0142857142857142,0.4,3.4142857142857146,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.08571428571428572,0.0,0.08571428571428572,7.9714285714285715,8.314285714285715,32.48571428571429,105.68571428571428,80.14285714285714,138.17142857142858,226.28571428571428,46.457142857142856
Buchanania obovata,4.0,0.0,2.9850746268656714,0.0,2.7777777777777777,centa14,13,20120602,0.25,7.0,POINT (133.292002658622 -14.40307482551382),133.292002658622,-14.403074825513823,7.0,19.142857142857142,1.4285714285714286,20.571428571428573,4.785714285714286,0.35714285714285715,5.142857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.14285714285714285,0.0,0.14285714285714288,13.285714285714288,13.85714285714286,54.14285714285715,176.14285714285717,133.57142857142858,230.2857142857143,377.14285714285717,77.42857142857144
Corymbia dichromphloia,49.0,4.0,36.56716417910448,40.0,36.80555555555556,centa14,13,20120602,0.25,7.0,POINT (133.292002658622 -14.40307482551382),133.292002658622,-14.403074825513823,7.0,19.142857142857142,1.4285714285714286,20.571428571428573,4.785714285714286,0.35714285714285715,5.142857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,1.75,0.14285714285714288,1.892857142857143,176.0357142857143,183.60714285714286,717.3928571428572,2333.8928571428573,1769.8214285714287,3051.2857142857147,4997.142857142858,1025.9285714285716
